Conversation ID,DateTime Conversation Started,DateTime Conversation Resolved,Contact ID,Assignee,Number of Outgoing Messages,Number of Incoming Messages,DateTime First Response,Conversation Category,Closing Note Summary,Closed By,First Response Time,Resolution Time,First Assignee,Closed By Source,Closed By Team,Opened By Source,Opened By Channel,First Assignment Timestamp,First Response By,Last Assignment Timestamp,Last Assignee,Time to First Assignment,First Assignment to First Response Time,Last Assignment to Response Time,First Assignment to Close Time,Last Assignment to Close Time,Average Response Time,Number of Assignments,Number of Responses
1731278058905998,2024-11-10 23:34:18,2024-11-20 12:20:08,231942314,475775,0,2,,To follow up,Bac 2025,475775,,12:45:49,475775,user,23536,contact,345296,2024-11-10 23:34:33,,2024-11-10 23:34:33,475775,00:00:14,,,12:45:35,12:45:35,,1,0
1731391914380998,2024-11-12 07:11:54,2024-11-20 12:10:06,232277322,475775,12,9,2024-11-12 09:08:43,Cancelled,No response,475775,01:56:48,04:58:12,475775,user,23536,ctc_ads,345296,2024-11-12 07:12:04,475775,2024-11-12 07:12:04,475775,00:00:10,01:56:40,01:56:38,04:58:02,04:58:02,00:24:31,1,6
1731197823471998,2024-11-10 01:17:03,2024-11-20 12:10:25,231740627,475775,5,3,,Cancelled,"No response",475775,,10:53:22,475775,user,23536,ctc_ads,345296,2024-11-10 01:17:12,,2024-11-10 01:17:12,475775,00:00:09,,07:52:54,10:53:13,10:53:13,04:06:08,1,3
1731374989038998,2024-11-12 02:29:49,2024-11-20 12:10:37,232230508,475775,2,0,,Cancelled,No response,475775,,09:40:48,475775,user,23536,ctc_ads,345296,2024-11-12 02:29:59,,2024-11-12 02:29:59,475775,00:00:10,,,09:40:37,09:40:37,,1,0
1731362067311998,2024-11-11 22:54:27,2024-11-20 12:10:53,232207489,475775,2,0,,Cancelled,No response,475775,,13:16:26,475775,user,23536,ctc_ads,345296,2024-11-11 22:54:39,,2024-11-11 22:54:39,475775,00:00:12,,,13:16:14,13:16:14,,1,0
1731360901485998,2024-11-11 22:35:01,2024-11-20 12:11:02,232205009,475775,2,0,,Cancelled,No response,475775,,13:36:00,475775,user,23536,ctc_ads,345296,2024-11-11 22:35:10,,2024-11-11 22:35:10,475775,00:00:09,,,13:35:51,13:35:51,,1,0
1731183035123998,2024-11-09 21:10:35,2024-11-20 12:18:32,231722923,475775,2,0,,Cancelled,No response,475775,,15:07:57,475775,user,23536,ctc_ads,345296,2024-11-09 21:10:44,,2024-11-09 21:10:44,475775,00:00:09,,,15:07:47,15:07:47,,1,0
1731104680843998,2024-11-08 23:24:40,2024-11-20 12:18:46,231556961,475775,1,0,,Cancelled,No response,475775,,12:54:05,475775,user,23536,ctc_ads,345296,2024-11-08 23:24:50,,2024-11-08 23:24:50,475775,00:00:09,,,12:53:56,12:53:56,,1,0
1731090755705998,2024-11-08 19:32:35,2024-11-20 12:18:58,231498485,475775,2,0,,Cancelled,No response,475775,,16:46:22,475775,user,23536,ctc_ads,345296,2024-11-08 19:32:44,,2024-11-08 19:32:44,475775,00:00:08,,,16:46:13,16:46:13,,1,0
1731281193040998,2024-11-11 00:26:33,2024-11-20 12:12:24,231946104,475775,7,5,,To follow up,"Master degree, waiting for easy uni",475775,,11:45:51,475775,user,23536,ctc_ads,345296,2024-11-11 00:26:39,,2024-11-11 00:26:39,475775,00:00:06,,13:17:55,11:45:44,11:45:44,00:01:08,1,2
1731325764318998,2024-11-11 12:49:24,2024-11-20 12:12:32,232067399,475775,2,0,,Cancelled,No response,475775,,23:23:08,475775,user,23536,ctc_ads,345296,2024-11-11 12:49:32,,2024-11-11 12:49:32,475775,00:00:08,,,23:23:00,23:23:00,,1,0
1731007056763998,2024-11-07 20:17:36,2024-11-20 12:12:46,231243921,475775,4,3,,Cancelled,No response,475775,,15:55:09,475775,user,23536,ctc_ads,345296,2024-11-08 08:35:10,,2024-11-08 08:35:10,475775,12:17:34,,23:41:47,03:37:35,03:37:35,14:51:24,1,3
1731503382715998,2024-11-13 14:09:42,2024-11-20 11:58:52,232571938,475775,4,3,2024-11-14 11:36:00,Cancelled,No response,475775,21:26:17,21:49:10,475775,user,23536,ctc_ads,345296,2024-11-13 14:09:49,475775,2024-11-13 14:09:49,475775,00:00:06,21:26:11,21:26:10,21:49:03,21:49:03,18:19:47,1,2
1731109326714998,2024-11-09 00:42:06,2024-11-20 11:59:21,231563314,475775,15,9,2024-11-11 08:26:12,To follow up,Juste Theb tokhrej men tounes,475775,07:44:05,11:17:15,475775,user,23536,contact,345296,2024-11-09 00:42:14,475775,2024-11-09 00:42:14,475775,00:00:07,07:43:58,07:43:57,11:17:07,11:17:07,21:43:10,1,5
1731501673145998,2024-11-13 13:41:13,2024-11-20 11:59:42,232563731,475775,7,6,,To follow up,"Insat, to follow up.",475775,,22:18:29,475775,user,23536,ctc_ads,345296,2024-11-13 13:41:22,,2024-11-13 13:41:22,475775,00:00:09,,22:21:51,22:18:20,22:18:20,00:15:13,1,4
1731192322482998,2024-11-09 23:45:22,2024-11-20 12:16:13,231734923,475775,14,9,,Cancelled,No response,475775,,12:30:51,475775,user,23536,ctc_ads,345296,2024-11-09 23:45:31,,2024-11-09 23:45:31,475775,00:00:09,,09:10:11,12:30:42,12:30:42,00:01:14,1,7
1731101376896998,2024-11-08 22:29:36,2024-11-20 12:16:32,231544887,475775,3,2,2024-11-11 08:25:35,Cancelled,No response,475775,09:55:58,13:46:55,475775,user,23536,contact,345296,2024-11-08 22:29:44,475775,2024-11-08 22:29:44,475775,00:00:07,09:55:52,09:55:51,13:46:47,13:46:47,09:55:58,1,1
1731066948038998,2024-11-08 12:55:48,2024-11-20 12:16:46,231406338,475775,4,2,,Cancelled,No response,475775,,23:20:58,475775,user,23536,ctc_ads,345296,2024-11-08 12:55:55,,2024-11-08 12:55:55,475775,00:00:07,,19:29:03,23:20:50,23:20:50,10:16:33,1,1
1731032495798998,2024-11-08 03:21:35,2024-11-20 12:16:58,231310370,475775,53,20,,Cancelled,No response,475775,,08:55:22,475775,user,23536,ctc_ads,345296,2024-11-08 03:21:44,,2024-11-08 03:21:44,475775,00:00:08,,13:44:19,08:55:14,08:55:14,03:08:10,1,20
1731154089119998,2024-11-09 13:08:09,2024-11-20 12:14:55,231645889,475775,12,6,,To follow up,"Closed. 
Conversation sur WhatsApp",475775,,23:06:46,475775,user,23536,ctc_ads,345296,2024-11-09 13:08:19,,2024-11-09 13:08:19,475775,00:00:09,,21:27:19,23:06:36,23:06:36,00:00:56,1,4
1731770481248998,2024-11-16 16:21:21,2024-11-20 11:56:09,233314240,475775,20,21,2024-11-18 09:19:24,To follow up,Bac 2025,475775,16:58:02,19:34:48,475775,user,23536,contact,322607,2024-11-16 16:21:30,475775,2024-11-16 16:21:30,475775,00:00:09,16:57:54,16:57:53,19:34:38,19:34:38,04:39:05,1,9
1731357258968998,2024-11-11 21:34:18,2024-11-20 11:56:33,232193316,475775,15,9,,To follow up,Master's degree. Waiting for Easy uni,475775,,14:22:14,475775,user,23536,ctc_ads,345296,2024-11-11 21:34:27,,2024-11-11 21:34:27,475775,00:00:08,,11:46:30,14:22:05,14:22:05,02:16:44,1,8
1731002758522998,2024-11-07 19:05:58,2024-11-20 12:24:28,231231305,475775,16,31,2024-11-07 19:14:26,Cancelled,No response,475775,00:08:28,17:18:29,475775,user,23536,ctc_ads,345296,2024-11-07 19:14:26,475775,2024-11-07 19:14:26,475775,00:08:28,00:00:00,00:00:00,17:10:01,17:10:01,00:01:39,1,11
1738459809182998,2025-02-02 02:30:09,2025-02-20 11:31:17,251006132,475779,13,11,2025-02-19 13:23:51,To follow up,Already provided.,415649,10:53:42,09:01:08,475779,user,23513,contact,322607,2025-02-02 02:30:18,415649,2025-02-02 02:30:18,475779,00:00:09,10:53:33,10:53:32,09:00:59,09:00:59,21:52:59,1,6
1739792756626998,2025-02-17 12:45:56,2025-02-20 11:31:57,255395194,475775,12,13,2025-02-18 08:58:47,To follow up,"Bac 2025 
Information gathering",475775,20:12:51,22:46:00,475775,user,23536,contact,355501,2025-02-17 12:46:07,475775,2025-02-17 12:46:07,475775,00:00:11,20:12:41,20:12:39,22:45:49,22:45:49,08:13:30,1,6
1736781447419998,2025-01-13 16:17:27,2025-01-20 20:40:56,245691883,475775,30,22,2025-01-13 20:48:25,To follow up,We will see if he comes or not,475775,04:30:57,04:23:28,475775,user,23536,contact,322607,2025-01-13 16:17:27,475775,2025-01-13 16:17:27,475775,,04:30:57,04:30:57,04:23:28,04:23:28,02:42:14,0,12
1737113423873998,2025-01-17 12:30:23,2025-01-20 10:50:19,238841382,475779,11,7,2025-01-17 12:35:16,To follow up,sep 2025,475779,00:04:52,22:19:55,475779,user,23536,contact,345296,2025-01-17 12:30:23,475779,2025-01-17 12:33:35,475779,,00:04:52,00:01:41,22:19:55,22:16:44,00:01:26,2,5
1736729030150998,2025-01-13 01:43:50,2025-01-20 10:47:36,245721802,475779,10,11,2025-01-13 10:16:41,To follow up,follow up on master,475779,08:32:51,09:03:46,475779,user,23536,contact,322607,2025-01-13 01:44:03,475779,2025-01-13 01:44:03,475779,00:00:13,08:32:39,08:32:38,09:03:33,09:03:33,02:14:42,1,4
1737364558625381,2025-01-20 10:15:58,2025-01-20 10:18:05,247171909,475775,6,4,,To follow up,"Will call her laasheya",475775,,00:02:06,475775,user,23536,user,322607,2025-01-20 10:15:58,,2025-01-20 10:15:58,475775,,,00:00:51,00:02:06,00:02:06,00:00:23,0,2
1737369035651998,2025-01-20 11:30:35,2025-01-20 16:30:16,244581767,475775,4,7,2025-01-20 11:38:30,Future Lead,Master English,475775,00:07:55,04:59:40,475775,user,23536,contact,322607,2025-01-20 11:30:35,475775,2025-01-20 11:30:35,475775,,00:07:55,00:07:55,04:59:40,04:59:40,00:35:29,0,2
1737368834370429,2025-01-20 11:27:14,2025-01-20 16:30:37,243952934,475775,5,5,,To follow up,Will have a phone call with her father,475775,,05:03:23,475775,user,23536,user,322607,2025-01-20 11:27:14,,2025-01-20 11:27:14,475775,,,02:29:48,05:03:23,05:03:23,01:54:16,0,1
1733559198558998,2024-12-07 09:13:18,2024-12-09 08:17:45,238011365,475775,6,3,2024-12-08 16:11:22,To follow up,"New lead",475775,06:58:04,23:04:27,475775,user,23536,contact,322607,2024-12-07 09:13:30,475775,2024-12-07 09:13:30,475775,00:00:11,06:57:54,06:57:52,23:04:15,23:04:15,20:05:08,1,2
1733734846296998,2024-12-09 10:00:46,2024-12-09 15:31:25,238298369,475775,23,25,2024-12-09 10:56:02,To follow up,"Waiting for his phone call",475775,00:55:16,05:30:39,475775,user,23536,contact,322607,2024-12-09 10:00:46,475775,2024-12-09 10:00:46,475775,,00:55:16,00:55:16,05:30:39,05:30:39,00:09:22,0,7
1733568616311998,2024-12-07 11:50:16,2024-12-09 08:19:33,236323424,475775,1,1,,Spam,راكي فالدار؟,475775,,20:29:17,475775,user,23536,contact,345296,2024-12-07 11:50:16,,2024-12-07 11:50:16,475775,,,,20:29:17,20:29:17,,0,0
1733678761400998,2024-12-08 18:26:01,2024-12-09 08:17:12,238298369,475775,4,1,2024-12-09 08:16:55,To follow up,"Discovery",475775,13:50:53,13:51:11,475775,user,23536,contact,322607,2024-12-08 18:26:13,475775,2024-12-08 18:26:13,475775,00:00:11,13:50:42,13:50:42,13:50:59,13:50:59,13:50:53,1,1
1733513050694998,2024-12-06 20:24:10,2024-12-09 15:32:54,237811725,475775,8,6,2024-12-09 08:18:33,To follow up,"Master Business + Info",475775,11:54:23,19:08:44,475775,user,23536,contact,322607,2024-12-06 20:24:10,475775,2024-12-06 20:24:10,475775,,11:54:23,11:54:23,19:08:44,19:08:44,05:57:17,0,2
1733672613118998,2024-12-08 16:43:33,2024-12-09 15:31:41,238285536,475775,22,15,2024-12-09 08:17:55,To follow up,"Waiting for his phone call",475775,15:34:21,22:48:08,475775,user,23536,contact,322607,2024-12-08 16:43:41,475775,2024-12-08 16:43:41,475775,00:00:08,15:34:13,15:34:13,22:47:59,22:47:59,02:03:26,1,8
1733728669288998,2024-12-09 08:17:49,2024-12-09 15:31:55,238011365,475775,6,2,2024-12-09 08:18:10,To follow up,"Master Compta",475775,00:00:21,07:14:05,475775,user,23536,contact,322607,2024-12-09 08:17:49,475775,2024-12-09 08:17:49,475775,,00:00:21,00:00:21,07:14:05,07:14:05,01:24:06,0,2
1733591713638998,2024-12-07 18:15:13,2024-12-09 15:32:30,238089395,475775,4,1,2024-12-09 08:19:08,To follow up,Mezelna ki bdina,475775,14:03:54,21:17:17,475775,user,23536,contact,345296,2024-12-07 18:15:20,475775,2024-12-07 18:15:20,475775,00:00:07,14:03:48,14:03:47,21:17:09,21:17:09,14:03:54,1,1
1733508214638998,2024-12-06 19:03:34,2024-12-09 08:20:03,237882863,475775,4,2,2024-12-09 08:19:42,To follow up,"New lead",475775,13:16:07,13:16:28,475775,user,23536,contact,322607,2024-12-06 19:03:48,475775,2024-12-06 19:03:48,475775,00:00:13,13:15:54,13:15:54,13:16:15,13:16:15,13:16:08,1,1
1740656387845998,2025-02-27 12:39:47,2025-02-28 16:47:01,257984762,475779,12,7,2025-02-27 12:47:28,To follow up,still 3eme,475779,00:07:41,04:07:13,475779,user,23536,contact,322607,2025-02-27 12:39:56,475779,2025-02-27 12:39:56,475779,00:00:08,00:07:33,00:07:32,04:07:04,04:07:04,00:27:44,1,5
1738439248864998,2025-02-01 20:47:28,2025-02-28 17:07:22,250971483,475779,16,11,2025-02-03 16:11:52,Lead Unresponsive,no reply,475779,19:24:23,20:19:53,475779,user,23536,ctc_ads,322607,2025-02-01 20:47:38,475779,2025-02-01 20:47:38,475779,00:00:09,19:24:15,19:24:13,20:19:43,20:19:43,12:44:28,1,5
1740600793810998,2025-02-26 21:13:13,2025-02-28 17:00:33,257858643,475779,16,12,2025-02-26 21:17:52,Future Lead,Bac 2025 to follow up,475779,00:04:38,19:47:20,475779,user,23536,contact,322607,2025-02-26 21:13:23,475779,2025-02-26 21:13:23,475779,00:00:10,00:04:29,00:04:28,19:47:10,19:47:10,02:49:43,1,4
1740739005163998,2025-02-28 11:36:45,2025-02-28 12:52:10,258230441,475779,0,1,,Spam,"SPAM!",475779,,01:15:25,475779,user,23536,contact,355501,2025-02-28 11:36:55,,2025-02-28 11:36:55,475779,00:00:10,,,01:15:15,01:15:15,,1,0
1740584195881998,2025-02-26 16:36:35,2025-02-28 17:04:57,257814182,475779,14,9,,To follow up,to follow up about master electronics,475779,,00:28:21,475779,user,23536,contact,355501,2025-02-26 16:36:44,,2025-02-26 16:36:44,475779,00:00:09,,00:17:56,00:28:12,00:28:12,03:29:33,1,5
1738611466022998,2025-02-03 20:37:46,2025-02-28 17:05:29,251574629,475779,2,1,,Old Conversation,master,475779,,20:27:43,475779,user,23536,ctc_ads,322607,2025-02-03 20:37:55,,2025-02-03 20:37:55,475779,00:00:09,,,20:27:33,20:27:33,,1,0
1739809220659998,2025-02-17 17:20:20,2025-02-28 17:05:55,250285772,475779,4,3,2025-02-18 10:37:44,Lead Unresponsive,wants master IT didnt reply,475779,17:17:23,23:45:34,475779,user,23536,contact,322607,2025-02-17 17:20:20,475779,2025-02-17 17:20:20,475779,,17:17:23,17:17:23,23:45:34,23:45:34,17:17:23,0,1
1738272652903998,2025-01-30 22:30:52,2025-02-28 17:06:11,250542894,475779,8,3,2025-02-14 10:15:18,Lead Unresponsive,no reply,475779,11:44:25,18:35:18,475779,user,23536,contact,322607,2025-01-30 22:31:04,475779,2025-01-30 22:31:04,475779,00:00:11,11:44:15,11:44:14,18:35:06,18:35:06,11:44:25,1,1
1739738909191998,2025-02-16 21:48:29,2025-02-28 17:06:31,255233111,475779,5,1,2025-02-17 09:30:57,Lead Unresponsive,no reply,475779,11:42:27,19:18:02,475779,user,23536,contact,322607,2025-02-16 21:48:40,475779,2025-02-16 21:48:40,475779,00:00:11,11:42:17,11:42:16,19:17:51,19:17:51,11:42:27,1,1
1740258747794998,2025-02-22 22:12:27,2025-02-28 16:49:59,256845415,475779,5,4,2025-02-24 10:50:11,Lead Unresponsive,no reply,475779,12:37:44,18:37:32,475779,user,23536,contact,322607,2025-02-22 22:12:35,475779,2025-02-22 22:12:35,475779,00:00:07,12:37:38,12:37:36,18:37:24,18:37:24,03:02:53,1,2
1740717822870998,2025-02-28 05:43:42,2025-02-28 12:58:54,258189200,415649,3,4,2025-02-28 12:15:50,Unqualified,Done! Connected through Linkedin!,415649,06:32:07,07:15:11,475779,user,23513,contact,322607,2025-02-28 05:43:54,415649,2025-02-28 09:33:26,415649,00:00:11,02:42:23,02:42:23,07:15:00,03:25:28,03:29:22,2,2
1740417299999998,2025-02-24 18:14:59,2025-02-28 16:59:04,257282023,475779,13,10,2025-02-25 09:14:43,To follow up,to follow up,475779,14:59:43,22:44:04,475779,user,23536,contact,352020,2025-02-24 18:15:06,475779,2025-02-24 18:15:06,475779,00:00:06,14:59:37,14:59:36,22:43:57,22:43:57,02:36:08,1,6
1740563238999998,2025-02-26 10:47:18,2025-02-28 16:42:31,257756074,475779,5,6,2025-02-26 10:52:39,To follow up,follow up,475779,00:05:20,05:55:12,475779,user,23536,contact,352020,2025-02-26 10:47:18,475779,2025-02-26 10:51:52,475779,,00:05:20,00:00:46,05:55:12,05:50:38,00:06:01,2,2
1740399436953845,2025-02-24 13:17:16,2025-02-28 12:16:20,256862576,415649,4,1,,Unqualified,Maandoush bac o yheb aala khedma,415649,,22:59:03,415649,user,23513,user,322607,2025-02-24 13:17:16,,2025-02-24 13:17:16,415649,,,,22:59:03,22:59:03,,1,0
1740759879420650,2025-02-28 17:24:39,2025-02-28 17:28:24,258316771,475779,0,0,,Cancelled,he just filled the form not really interested,475779,,00:03:45,475779,user,23536,user,,2025-02-28 17:24:39,,2025-02-28 17:24:39,475779,,,,00:03:45,00:03:45,,0,0
1734727262268998,2024-12-20 21:41:02,2024-12-26 13:32:22,241271878,475779,13,9,2024-12-22 10:59:33,To follow up,follow up,475779,13:18:31,15:51:19,475779,user,23536,contact,322607,2024-12-20 21:41:13,475779,2024-12-20 21:41:13,475779,00:00:11,13:18:21,13:18:19,15:51:08,15:51:08,18:13:28,1,5
1734976058992998,2024-12-23 18:47:38,2024-12-26 13:31:18,241874699,475779,10,18,2024-12-25 10:53:47,To follow up,To send more details to the contact,415266,16:06:08,18:43:39,475779,user,23513,contact,322607,2024-12-23 18:47:50,475779,2024-12-23 18:47:50,475779,00:00:11,16:05:58,16:05:57,18:43:27,18:43:27,10:23:34,1,4
1735138398457998,2024-12-25 15:53:18,2024-12-26 13:31:37,242224974,475779,16,18,2024-12-25 16:03:22,Future Lead,future lead,475779,00:10:04,21:38:19,475779,user,23536,contact,322607,2024-12-25 15:53:28,475779,2024-12-25 15:53:28,475779,00:00:09,00:09:55,00:09:54,21:38:09,21:38:09,00:02:59,1,7
1735207503690998,2024-12-26 11:05:03,2024-12-26 15:20:34,242237585,475775,32,27,2024-12-26 11:05:30,To follow up,"Bac sc 12 moyenne",475775,00:00:26,04:15:30,475775,user,23536,contact,322607,2024-12-26 11:05:03,475775,2024-12-26 11:05:03,475775,,00:00:26,00:00:26,04:15:30,04:15:30,00:14:46,0,14
1735145792275998,2024-12-25 17:56:32,2024-12-26 11:01:47,242237585,475775,3,2,2024-12-26 11:00:57,To follow up,"Selemou Aalaykom",475775,17:04:25,17:05:15,475775,user,23536,contact,322607,2024-12-25 17:56:44,475775,2024-12-25 17:56:44,475775,00:00:12,17:04:14,17:04:13,17:05:02,17:05:02,17:04:25,1,1
1735222561587924,2024-12-26 15:16:01,2024-12-26 15:17:07,241265915,475775,1,0,,Unqualified,BTS sans bac,475775,,00:01:05,475775,user,23536,user,345296,2024-12-26 15:16:01,,2024-12-26 15:16:01,475775,,,,00:01:05,00:01:05,,0,0
1735558925487934,2024-12-30 12:42:05,2024-12-31 10:48:05,241612684,475775,6,2,,To follow up,"Nshalah Avril",475775,,22:05:59,475775,user,23536,user,345296,2024-12-30 12:42:05,,2024-12-30 12:42:05,475775,,,00:00:46,22:05:59,22:05:59,00:00:18,0,2
1735574619419998,2024-12-30 17:03:39,2024-12-31 10:56:25,243060903,475775,8,7,2024-12-31 10:44:21,To follow up,Singapore,475775,17:40:42,17:52:45,475775,user,23536,contact,322607,2024-12-30 17:03:50,475775,2024-12-30 17:03:50,475775,00:00:11,17:40:32,17:40:30,17:52:34,17:52:34,03:32:34,1,5
1735575183425998,2024-12-30 17:13:03,2024-12-31 16:12:23,243062279,475779,7,13,2024-12-30 17:43:58,To follow up,master to follow up,475779,00:30:54,22:59:20,475779,user,23536,contact,322607,2024-12-30 17:13:13,475779,2024-12-30 17:13:13,475779,00:00:09,00:30:46,00:30:45,22:59:10,22:59:10,04:29:51,1,4
1736660946881998,2025-01-12 06:49:06,2025-01-13 11:51:04,245573765,475775,35,38,2025-01-13 08:50:22,To follow up,"Takra fel USA, theb taamel transfert de crédits",475775,02:01:15,05:01:57,475775,user,23536,contact,322607,2025-01-12 06:49:18,475775,2025-01-12 06:49:18,475775,00:00:11,02:01:05,02:01:04,05:01:45,05:01:45,01:27:09,1,18
1736754648999998,2025-01-13 08:50:48,2025-01-13 08:51:05,192636460,475779,0,1,,Spam,testing,415266,,00:00:16,475779,user,23513,contact,352020,2025-01-13 08:50:48,,2025-01-13 08:50:48,475779,,,,00:00:16,00:00:16,,0,0
1736532107999998,2025-01-10 19:01:47,2025-01-13 10:31:30,245335714,475779,0,2,,To follow up,to call her,475779,,15:29:42,475779,user,23536,contact,352020,2025-01-10 19:01:54,,2025-01-10 19:01:54,475779,00:00:06,,,15:29:35,15:29:35,,1,0
1736668439642998,2025-01-12 08:53:59,2025-01-13 15:47:25,245597438,475775,16,14,2025-01-13 08:47:43,To follow up,Normalement besh yji bahdhena vendredi.,475775,23:53:43,06:53:26,475775,user,23536,contact,322607,2025-01-12 08:54:11,475775,2025-01-12 08:54:11,475775,00:00:11,23:53:33,23:53:31,06:53:14,06:53:14,03:05:42,1,8
1736726331715998,2025-01-13 00:58:51,2025-01-13 14:32:36,245718296,475775,22,20,2025-01-13 08:42:21,To follow up,"Will wait for him to get back to us.",475775,07:43:30,13:33:45,475775,user,23536,contact,322607,2025-01-13 00:59:04,475775,2025-01-13 00:59:04,475775,00:00:12,07:43:19,07:43:17,13:33:32,13:33:32,01:05:33,1,9
1736643860014998,2025-01-12 02:04:20,2025-01-13 10:57:38,245546522,475775,3,3,2025-01-13 08:51:21,Unqualified,"Tlawej aal stage",475775,06:47:01,08:53:18,475775,user,23536,contact,322607,2025-01-12 02:04:34,475775,2025-01-12 02:04:34,475775,00:00:14,06:46:48,06:46:47,08:53:04,08:53:04,06:47:01,1,1
1736641028639998,2025-01-12 01:17:08,2025-01-13 10:25:39,245543065,475779,5,5,2025-01-12 09:52:45,Unqualified,not interested to study,475779,08:35:37,09:08:30,475779,user,23536,contact,322607,2025-01-12 01:17:22,475779,2025-01-12 01:17:22,475779,00:00:14,08:35:24,08:35:23,09:08:16,09:08:16,02:53:28,1,3
1736701710184998,2025-01-12 18:08:30,2025-01-13 13:49:56,245682913,475775,3,3,2025-01-13 08:45:44,Unqualified,Stages PFE,475775,14:37:14,19:41:26,475775,user,23536,contact,322607,2025-01-12 18:08:39,475775,2025-01-12 18:08:39,475775,00:00:09,14:37:06,14:37:05,19:41:16,19:41:16,14:37:14,1,1
1736766590053998,2025-01-13 12:09:50,2025-01-13 16:55:19,245795237,475779,5,6,2025-01-13 12:33:47,To follow up,master management / business administration,475779,00:23:57,04:45:29,475779,user,23536,contact,322607,2025-01-13 12:09:59,475779,2025-01-13 12:09:59,475779,00:00:09,00:23:48,00:23:47,04:45:19,04:45:19,00:42:50,1,3
1736692656128998,2025-01-12 15:37:36,2025-01-13 10:44:16,245663391,475779,13,25,2025-01-13 10:19:56,Unqualified,"<10 fel math",475779,18:42:20,19:06:40,475779,user,23536,contact,322607,2025-01-12 15:37:46,475779,2025-01-12 15:37:46,475779,00:00:10,18:42:10,18:42:10,19:06:30,19:06:30,02:21:46,1,8
1736772211265998,2025-01-13 13:43:31,2025-01-13 15:40:33,245812539,475779,5,3,2025-01-13 15:35:22,Unqualified,"already studying in malaysia looking for tunisians in malaysia",475779,01:51:50,01:57:02,475779,user,23536,contact,322607,2025-01-13 13:43:38,475779,2025-01-13 13:43:38,475779,00:00:07,01:51:44,01:51:43,01:56:55,01:56:55,00:38:12,1,3
1736778883158998,2025-01-13 15:34:43,2025-01-13 15:45:34,245834512,475775,9,9,2025-01-13 15:35:19,To follow up,Besh yji ll bureau ---> besh nclosih ---> besh yakra f Malaysia.,475775,00:00:36,00:10:51,475775,user,23536,contact,322607,2025-01-13 15:34:51,475775,2025-01-13 15:34:51,475775,00:00:08,00:00:28,00:00:27,00:10:42,00:10:42,00:01:49,1,5
1736779435713137,2025-01-13 15:43:55,2025-01-13 15:46:01,245691883,475775,2,0,,To follow up,"13 bac, Iset rades, nshalah yji ll bureau",475775,,00:02:06,475775,user,23536,user,322607,2025-01-13 15:43:55,,2025-01-13 15:43:55,475775,,,,00:02:06,00:02:06,,0,0
1736670224602998,2025-01-12 09:23:44,2025-01-13 15:46:04,245601024,475779,11,11,2025-01-13 10:33:16,To follow up,she will contact us,475779,01:09:31,06:22:19,475779,user,23536,contact,345296,2025-01-12 09:23:52,475779,2025-01-12 09:23:52,475779,00:00:07,01:09:24,01:09:24,06:22:12,06:22:12,05:01:30,1,6
1736706517533998,2025-01-12 19:28:37,2025-01-13 15:35:59,245691883,475775,16,9,2025-01-13 08:45:22,To follow up,"Had a phone call with him, normalement besh yji ll bureau",475775,13:16:45,20:07:21,475775,user,23536,contact,322607,2025-01-12 19:28:46,475775,2025-01-12 19:28:46,475775,00:00:08,13:16:37,13:16:36,20:07:12,20:07:12,02:56:40,1,5
1736497790477998,2025-01-10 09:29:50,2025-01-13 12:44:06,245245993,475775,12,7,2025-01-10 10:28:41,To follow up,Transfert de crédit// Turquie ---> Malaysia,475775,00:58:51,03:14:16,475775,user,23536,contact,345296,2025-01-10 09:29:57,475775,2025-01-10 09:29:57,475775,00:00:07,00:58:45,00:58:44,03:14:09,03:14:09,00:27:12,1,5
1736779841753998,2025-01-13 15:50:41,2025-01-13 20:47:29,244581767,475775,5,7,2025-01-13 16:02:16,Future Lead,Master's degree,475775,00:11:34,04:56:47,475775,user,23536,contact,322607,2025-01-13 15:50:41,475775,2025-01-13 15:50:41,475775,,00:11:34,00:11:34,04:56:47,04:56:47,00:11:34,0,1
1736779691264998,2025-01-13 15:48:11,2025-01-13 20:48:07,245834512,475775,2,3,2025-01-13 15:49:04,To follow up,"Ken yji ll bureau besh yalka rouhou f avril f Malaysia",475775,00:00:53,04:59:56,475775,user,23536,contact,322607,2025-01-13 15:48:11,475775,2025-01-13 15:48:11,475775,,00:00:53,00:00:53,04:59:56,04:59:56,00:06:25,0,2
1736799644280998,2025-01-13 21:20:44,2025-01-13 21:47:02,245912364,475775,1,1,,Unqualified,"WhatsApp, theb taamel stage pfe mteeha f KL
Khsaara habit ncloseeha",475775,,00:26:18,475775,user,23536,contact,322607,2025-01-13 21:20:52,,2025-01-13 21:20:52,475775,00:00:08,,,00:26:10,00:26:10,,1,0
1737482946654998,2025-01-21 19:09:06,2025-01-22 08:54:02,243952934,475775,4,8,2025-01-22 08:16:04,To follow up,Pré-inscription peut-être,475775,13:06:57,13:44:55,475775,user,23536,contact,322607,2025-01-21 19:09:06,475775,2025-01-21 19:09:06,475775,,13:06:57,13:06:57,13:44:55,13:44:55,06:36:59,0,2
1737124049540446,2025-01-17 15:27:29,2025-01-22 10:29:23,245597438,475775,6,1,,To follow up,"Between France and Malaysia, I'm following up to se what's the final decision",475775,,19:01:53,475775,user,23536,user,322607,2025-01-17 15:27:29,,2025-01-17 15:27:29,475775,,,00:00:46,19:01:53,19:01:53,00:00:21,0,1
